Reporter Identifier	VALUE
A_23_P256021	-0.885959095
A_23_P256033	-2.883600986
A_23_P256047	0.25046857
A_23_P25605	0.375054227
A_23_P256051	0.732204518
A_23_P256059	-0.293484565
A_23_P256077	0.642244316
A_23_P256084	-1.435736709
A_23_P256107	0.89708033
A_23_P256131	0.636053232
A_23_P256142	1.973065744
A_23_P256148	0.959590106
A_23_P25615	-2.412662896
A_23_P256158	-3.235105288
A_23_P256172	-0.551767663
A_23_P256190	-3.564244777
A_23_P256205	-2.021066272
A_23_P256223	0.026790587
A_23_P256231	-0.766208926
A_23_P256244	0.453185035
A_23_P25626	-1.246878768
A_23_P256279	-0.069099798
A_23_P256297	0.269828896
A_23_P256312	-1.210369948
A_23_P256334	-3.510267976
A_23_P256342	-1.298482027
A_23_P256375	0.362403106
A_23_P25638	-0.126277185
A_23_P256384	-0.594531074
A_23_P256391	-2.322995874
A_23_P256413	-0.565549733
A_23_P256425	2.919068485
A_23_P256432	0.936483133
A_23_P25644	-0.421802497
A_23_P256445	2.263246738
A_23_P256455	-0.865767469
A_23_P256470	-1.562638966
A_23_P256473	-6.022617748
A_23_P256487	0.235932554
A_23_P256504	-5.151988407
A_23_P256526	1.241280432
A_23_P25653	0.194735712
A_23_P256540	0.037465898
A_23_P256542	-2.306211319
A_23_P256561	1.500404703
A_23_P256572	-3.551676023
A_23_P256581	-4.037379459
A_23_P256603	-0.613972459
A_23_P256618	-0.834513747
A_23_P256624	0.536024565
A_23_P256632	0.483227222
A_23_P256641	-0.85378814
A_23_P256663	0.412685884
A_23_P256676	0.13815176
A_23_P256682	-0.763343032
A_23_P256694	-1.00387632
A_23_P256716	0.395987426
A_23_P256724	1.809636928
A_23_P256735	0.110097187
A_23_P25674	-3.808086797
A_23_P256754	0.069412228
A_23_P256773	0.589766414
A_23_P256784	0.697578772
A_23_P256804	-0.617119982
A_23_P256821	0.666423263
A_23_P256835	0.876752418
A_23_P25684	-0.469973875
A_23_P256855	-0.812039452
A_23_P256868	0.205206976
A_23_P256890	-0.974256626
A_23_P256898	1.343624421
A_23_P256903	-0.001207608
A_23_P256933	-0.782005737
A_23_P256948	-0.218046508
A_23_P256956	-4.483826702
A_23_P256965	0.300139356
A_23_P256973	0.381270575
A_23_P25698	0.335474848
A_23_P256988	1.964997237
A_23_P257003	0.669564936
A_23_P257014	1.850076588
A_23_P257043	-3.455119663
A_23_P257057	-0.621987352
A_23_P25706	0.35233396
A_23_P257063	0.367793659
A_23_P257087	-0.830998117
A_23_P257091	-0.436592141
A_23_P257104	-1.191115123
A_23_P257111	-0.621205217
A_23_P257129	-0.683037984
A_23_P257131	0.517238102
A_23_P257144	-4.618635117
A_23_P257155	0.83810382
A_23_P257164	0.183229228
A_23_P257176	0.353764122
A_23_P257198	-0.857260134
A_23_P25720	-1.201536112
A_23_P257201	0.992285021
A_23_P257231	-1.450484773
A_23_P257250	1.289812011
A_23_P257256	1.521125298
A_23_P257263	0.244687508
A_23_P257278	-0.105923677
A_23_P257296	-4.581759004
A_23_P2573	0.013489956
A_23_P257307	-2.266300371
A_23_P257335	-1.61607988
A_23_P25735	-1.239649496
A_23_P257355	0.295834305
A_23_P257365	0.581424435
A_23_P257372	-0.072490447
A_23_P257387	-0.761013546
A_23_P257396	-0.022101905
A_23_P257407	0.307930908
A_23_P257417	-0.183163849
A_23_P257423	0.392757083
A_23_P257445	0.529020979
A_23_P257457	1.817006229
A_23_P25746	0.060893231
A_23_P257478	-0.089368517
A_23_P257497	0.087376469
A_23_P257503	1.429309706
A_23_P257516	-0.042301304
A_23_P257538	0.568695849
A_23_P257542	2.200223648
A_23_P25755	0.501291231
A_23_P257562	-0.559207129
A_23_P257578	0.090262422
A_23_P257583	-2.23962351
A_23_P257593	0.709467969
A_23_P257609	1.586177523
A_23_P257638	1.158473535
A_23_P257649	-2.113779152
A_23_P257668	-0.79113292
A_23_P257672	0.618168526
A_23_P257694	-0.155463827
A_23_P257704	-2.211973432
A_23_P257716	-2.204156117
A_23_P257726	0.823563589
A_23_P257743	-1.900199975
A_23_P257753	0.447245762
A_23_P257755	1.511981553
A_23_P257763	0.352852681
A_23_P257795	0.207986766
A_23_P257803	-0.023178606
A_23_P257815	6.848680559
A_23_P257834	-10.19178057
A_23_P257863	-2.574192649
A_23_P257871	-3.386835431
A_23_P257881	-0.947741534
A_23_P257895	1.773598039
A_23_P25790	0.54341067
A_23_P257905	1.134456571
A_23_P257911	-0.909535242
A_23_P257924	-2.673822975
A_23_P257936	0.141901199
A_23_P257945	-0.823623678
A_23_P257956	-0.758683828
A_23_P257962	0.190338838
A_23_P257971	-3.959315373
A_23_P257988	0.105513684
A_23_P257993	3.576437489
A_23_P258002	1.564856922
A_23_P258018	0.565675649
A_23_P258037	0.273085726
A_23_P258048	-0.554583542
A_23_P258071	0.774885086
A_23_P258088	-1.802831921
A_23_P258093	-0.304771419
A_23_P258108	1.306743051
A_23_P258124	0.866070652
A_23_P258136	-4.580405533
A_23_P258151	-3.171299977
A_23_P258164	-0.190601849
A_23_P258190	-0.885058202
A_23_P258194	1.157975163
A_23_P2582	1.408208272
A_23_P258221	-0.980829648
A_23_P258234	-1.572284393
A_23_P258246	-0.149386185
A_23_P258251	0.61098402
A_23_P258270	0.259709187
A_23_P258272	-1.001595044
A_23_P258281	-0.433481969
A_23_P258294	0.079292639
A_23_P258310	-0.076855932
A_23_P258312	-0.01643604
A_23_P258321	-1.424178953
A_23_P258340	-0.144925262
A_23_P25835	-0.334303034
A_23_P258367	0.329609905
A_23_P258377	0.843500023
A_23_P258381	0.301143611
A_23_P258393	2.593549042
A_23_P258410	0.631394367
A_23_P258418	0.312358559
A_23_P258433	0.534090475
A_23_P258463	-3.678853964
A_23_P258483	0.81726227
A_23_P25849	0.291276669
A_23_P258493	-1.238920076
A_23_P258504	3.181380487
A_23_P258525	0.42158645
A_23_P258531	-1.066739165
A_23_P258570	-0.329731386
A_23_P258582	0.450573502
A_23_P258612	-2.294148908
A_23_P258621	-1.182195381
A_23_P258633	0.699712165
A_23_P258641	0.119706433
A_23_P258666	-4.906908261
A_23_P25868	0.167777894
A_23_P258689	-0.95951399
A_23_P258698	0.871644572
A_23_P258703	0.252793504
A_23_P258714	-0.604127706
A_23_P25873	-3.540778128
A_23_P258748	0.460002422
A_23_P258769	4.873489722
A_23_P258783	0.438946057
A_23_P258814	0.221309998
A_23_P258837	1.673975646
A_23_P258862	1.630118347
A_23_P25888	-1.725277924
A_23_P258887	-1.813864741
A_23_P258891	0.243252809
A_23_P258912	3.024163234
A_23_P258931	0.435883997
A_23_P258944	0.68512537
A_23_P258964	-1.104133716
A_23_P258972	0.349237611
A_23_P258978	0.695200143
A_23_P258982	-0.662367003
A_23_P258992	-1.008558682
A_23_P259012	0.766263541
A_23_P259049	-2.422417447
A_23_P259054	0.085156264
A_23_P259071	-3.616767465
A_23_P259090	-1.051740725
A_23_P259094	1.923630545
A_23_P259098	1.979633281
A_23_P259103	-3.070390516
A_23_P259127	-2.393533487
A_23_P25913	-1.14805099
A_23_P259135	0.801083219
A_23_P259141	4.180763696
A_23_P259166	-2.053079683
A_23_P259172	-0.016831252
A_23_P259189	0.472032062
A_23_P259207	-0.428255557
A_23_P259251	-0.523216184
A_23_P259270	0.254843673
A_23_P259272	0.111025984
A_23_P25929	-0.389911021
A_23_P259292	-0.55582514
A_23_P259314	1.973770644
A_23_P259328	0.274350977
A_23_P259333	0.148469742
A_23_P259344	0.043160964
A_23_P25935	-0.463530329
A_23_P259357	0.092598077
A_23_P259362	0.980733733
A_23_P259393	2.83957409
A_23_P259413	0.269451699
A_23_P259438	2.690666392
A_23_P259442	-8.205042031
A_23_P25945	0.500063326
A_23_P259451	0.317146198
A_23_P259462	-2.101411114
A_23_P259490	0.679083488
A_23_P259506	-1.414745024
A_23_P259521	-0.59231989
A_23_P259555	0.050852509
A_23_P259561	4.246805072
A_23_P259580	1.350193447
A_23_P259586	-4.708431388
A_23_P259594	-0.348465831
A_23_P259611	1.920529439
A_23_P259621	2.844054478
A_23_P259632	-0.634031012
A_23_P25964	0.743815441
A_23_P259641	-3.146639707
A_23_P259663	-0.175171661
A_23_P259692	-4.282440841
A_23_P259707	-1.790260014
A_23_P25974	-3.108347908
A_23_P259741	0.152643733
A_23_P259763	0.231329348
A_23_P259771	-0.803443954
A_23_P259797	2.27087496
A_23_P259801	-1.392485877
A_23_P259823	0.438202015
A_23_P259833	2.808716134
A_23_P259851	-0.892713467
A_23_P259863	0.889884722
A_23_P259868	0.436028111
A_23_P259874	-0.122796065
A_23_P25989	0.085274011
A_23_P259892	0.019082624
A_23_P259901	2.825476871
A_23_P259934	0.214132719
A_23_P25994	-1.789427165
A_23_P259955	-0.427833797
A_23_P26004	-1.533547079
A_23_P2601	-2.393670915
A_23_P26021	-1.031974247
A_23_P26024	3.757166626
A_23_P26037	-3.355981291
A_23_P26062	0.287125433
A_23_P26072	-0.72915363
A_23_P26084	-0.915323627
A_23_P26094	0.279530458
A_23_P26107	0.352997346
A_23_P26117	-0.399013992
A_23_P26124	0.514330016
A_23_P26143	-0.408087195
A_23_P26154	0.27569906
A_23_P2616	1.595969461
A_23_P26173	-1.273141395
A_23_P26184	-0.02740469
A_23_P26223	-0.566649457
A_23_P26243	1.998094446
A_23_P26254	0.286190761
A_23_P26281	-0.008831136
A_23_P26294	0.161241267
A_23_P26307	0.096520267
A_23_P26314	1.827826814
A_23_P26325	-0.319508562
A_23_P26336	0.548046578
A_23_P26358	0.891988664
A_23_P26367	1.685257993
A_23_P26375	0.425179378
A_23_P26386	0.170606206
A_23_P2640	0.707584474
A_23_P26404	0.493886016
A_23_P26413	1.996508776
A_23_P26426	-0.168231399
A_23_P26439	0.2793057
A_23_P26444	-0.177653338
A_23_P2645	0.177533591
A_23_P26457	1.318033487
A_23_P26468	0.689870814
A_23_P26476	-0.126494546
A_23_P26501	0.049762919
A_23_P26511	0.373156392
A_23_P26522	0.03814347
A_23_P26534	-1.284730027
A_23_P26557	-3.504721452
A_23_P26570	0.269572339
A_23_P26583	2.823412302
A_23_P266	0.67930054
A_23_P2661	0.716100796
A_23_P26629	1.416756487
A_23_P26640	-0.563199511
A_23_P26649	-1.34310555
A_23_P26674	2.086200355
A_23_P26687	0.084165669
A_23_P26697	-1.57132073
A_23_P26704	0.213185901
A_23_P26713	-1.14732435
A_23_P26729	-0.038657318
A_23_P2674	-0.0697007
A_23_P26745	0.630921269
A_23_P26746	0.674491926
A_23_P26759	0.779284179
A_23_P26771	1.086610001
A_23_P26777	-0.132969444
A_23_P26783	-0.649961919
A_23_P26799	0.163141249
A_23_P26810	1.233170387
A_23_P26815	-1.50076179
A_23_P26824	3.20385665
A_23_P2683	-0.244764575
A_23_P26836	0.35097604
A_23_P26847	-5.112601081
A_23_P26854	4.476643216
A_23_P26865	0.89693998
A_23_P26878	0.90338786
A_23_P26890	0.038524282
A_23_P26895	0.324852015
A_23_P26905	0.191105865
A_23_P26916	0.690506527
A_23_P2692	0.725165474
A_23_P26922	0.826718312
A_23_P26928	-1.719263981
A_23_P26945	-0.664437923
A_23_P26954	-2.037008994
A_23_P26965	0.282751026
A_23_P26976	0.803440761
A_23_P26994	1.402452366
A_23_P27005	-1.110963836
A_23_P27013	-3.911459192
A_23_P27023	0.90396528
A_23_P27035	-6.270031268
A_23_P27040	-5.041342886
A_23_P27048	0.518088469
A_23_P2705	-0.046964061
A_23_P27066	2.030852529
A_23_P27075	1.629773294
A_23_P27096	1.088950842
A_23_P27107	-3.43127493
A_23_P27128	0.413387049
A_23_P27133	-3.19264231
A_23_P27147	-1.447165363
A_23_P27167	-0.292294608
A_23_P27180	-0.998854276
A_23_P27197	0.543820754
A_23_P27207	0.826962884
A_23_P27215	-0.142966668
A_23_P27229	0.518833726
A_23_P27239	0.036544219
A_23_P27247	0.283379609
A_23_P2725	0.722982489
A_23_P27256	-2.848615409
A_23_P27265	-2.64523145
A_23_P27279	-4.123201791
A_23_P27285	1.862586069
A_23_P27306	-5.410441795
A_23_P27315	1.032301745
A_23_P2732	-0.446690017
A_23_P27332	2.341574493
A_23_P27334	1.406432443
A_23_P27346	1.758252262
A_23_P27353	0.600086728
A_23_P27367	-1.07121162
A_23_P27381	1.571379313
A_23_P27392	0.579112604
A_23_P27400	0.128460773
A_23_P27404	1.095158204
A_23_P27424	2.159847662
A_23_P2745	-1.413058819
A_23_P27450	0.376133407
A_23_P27460	0.294588629
A_23_P27472	-1.233565014
A_23_P27473	0.681797018
A_23_P27493	-0.474980247
A_23_P27515	0.276113996
A_23_P27528	0.506225363
A_23_P27538	0.139107506
A_23_P27545	0.655126858
A_23_P27556	0.553686556
A_23_P27571	-0.005848586
A_23_P27573	-0.26380571
A_23_P27584	-0.185169652
A_23_P27606	2.110070389
A_23_P27613	1.285119483
A_23_P27627	0.982707389
A_23_P27636	1.244184946
A_23_P27638	0.775826311
A_23_P27649	1.246962049
A_23_P27656	-1.912414097
A_23_P27668	3.128649269
A_23_P27677	1.717765588
A_23_P27688	0.666909917
A_23_P27709	0.487143802
A_23_P27721	2.661961168
A_23_P27724	0.003221779
A_23_P27734	-1.052772783
A_23_P27744	1.124714091
A_23_P27758	0.928111785
A_23_P27767	0.329049159
A_23_P27781	3.55911933
A_23_P27784	0.310954053
A_23_P27795	0.106575206
A_23_P27810	-0.592180738
A_23_P27822	1.286421612
A_23_P27827	1.334983481
A_23_P27840	0.926699605
A_23_P27846	0.239627801
A_23_P27873	-0.249282415
A_23_P2789	0.16568395
A_23_P27894	0.979479348
A_23_P27917	0.250335869
A_23_P2793	5.629415892
A_23_P27936	0.634976436
A_23_P27947	0.46403834
A_23_P27983	0.086735167
A_23_P27994	3.492803639
A_23_P2801	2.602835997
A_23_P28011	-0.015304949
A_23_P28012	0.417586479
A_23_P28015	-0.339736575
A_23_P28023	0.361803423
A_23_P28042	0.805887236
A_23_P28057	-1.372997442
A_23_P28068	-0.952293872
A_23_P28075	-0.268471767
A_23_P28084	-0.119882355
A_23_P28090	0.43573599
A_23_P28105	0.016283595
A_23_P28120	-0.303211443
A_23_P28139	0.120719397
A_23_P2814	0.215389893
A_23_P28153	-1.745999264
A_23_P28169	-0.120882243
A_23_P28186	0.156467358
A_23_P28201	0.223397713
A_23_P28213	-1.57431348
A_23_P28224	-0.751767533
A_23_P28233	0.616565028
A_23_P28238	1.144667546
A_23_P28246	0.738390715
A_23_P28263	1.065200255
A_23_P28279	0.641771937
A_23_P28295	0.444173807
A_23_P28307	-2.795263344
A_23_P2831	-5.244985671
A_23_P28318	-0.75405231
A_23_P28334	5.051638925
A_23_P28375	-0.476995872
A_23_P28397	-0.601660396
A_23_P284	-1.197169799
A_23_P28420	-1.298420703
A_23_P2843	-1.050856247
A_23_P28434	1.579235975
A_23_P28450	-0.095876191
A_23_P28466	0.031400637
A_23_P28485	1.983667077
A_23_P28507	0.059635618
A_23_P28514	0.443182725
A_23_P28530	1.015859091
A_23_P28538	0.337825191
A_23_P28559	-0.040747585
A_23_P2857	0.28263432
A_23_P28582	-1.074245567
A_23_P28590	-0.292637377
A_23_P28595	-2.815381243
A_23_P28598	-3.515539587
A_23_P28607	-0.206650031
A_23_P28625	-1.948447844
A_23_P28638	1.617199032
A_23_P28652	0.333868091
A_23_P28664	1.849606653
A_23_P28676	1.262203815
A_23_P28688	-0.317142519
A_23_P28697	0.508242037
A_23_P28707	0.221169983
A_23_P2873	0.39714086
A_23_P28730	-1.1389875
A_23_P28733	-1.036651475
A_23_P28743	-0.482818273
A_23_P28761	0.2486572
A_23_P28772	-1.930012577
A_23_P28797	2.53913596
A_23_P28811	0.138333226
A_23_P28815	-1.694327845
A_23_P28834	-1.144625139
A_23_P2884	0.843767533
A_23_P28857	3.361866337
A_23_P28869	-0.164348212
A_23_P28878	0.016127966
A_23_P28886	-2.076408001
A_23_P28898	-1.850225626
A_23_P28906	-0.363389339
A_23_P28920	0.253821058
A_23_P28927	-4.843768996
A_23_P28948	0.552564394
A_23_P2895	0.290394611
A_23_P28953	-7.441133072
A_23_P28969	0.869190697
A_23_P28980	-0.437549692
A_23_P28999	-0.370898889
A_23_P29005	-0.162220857
A_23_P2901	3.498630556
A_23_P29023	-1.803979398
A_23_P29029	-0.960081366
A_23_P29036	2.429243615
A_23_P2904	2.387132058
A_23_P29046	-1.369374797
A_23_P29057	0.34277844
A_23_P29067	-1.043691269
A_23_P29079	1.628033911
A_23_P29081	1.693318349
A_23_P29083	-1.960324549
A_23_P29096	-1.975934861
A_23_P29118	0.219892741
A_23_P29124	-0.491762544
A_23_P29141	-0.029474428
A_23_P29152	0.481464753
A_23_P29153	-1.29155888
A_23_P29163	0.512650488
A_23_P29179	0.714769906
A_23_P29185	-0.324743153
A_23_P29199	0.318350934
A_23_P2920	-4.156365292
A_23_P29204	-0.521528646
A_23_P29215	0.200702246
A_23_P2922	-0.243366862
A_23_P29225	0.381670574
A_23_P29237	2.483872878
A_23_P29248	-2.355346957
A_23_P29257	-3.010212681
A_23_P29263	-0.449603567
A_23_P29282	-0.672698673
A_23_P29303	0.911237576
A_23_P29318	-0.109644627
A_23_P29330	-0.091187737
A_23_P29347	-1.969199264
A_23_P2935	0.015509477
A_23_P29365	-0.040376422
A_23_P29378	1.725018776
A_23_P29384	-0.769309475
A_23_P29394	0.393991298
A_23_P29411	0.369211567
A_23_P2942	-0.11766322
A_23_P29422	0.440936522
A_23_P29441	0.21264791
A_23_P29495	-1.557904403
A_23_P29499	-0.36699314
A_23_P29504	0.147117279
A_23_P29517	-1.040941737
A_23_P29551	1.552330914
A_23_P29555	-0.852966671
A_23_P29566	1.483163514
A_23_P29575	-0.178496902
A_23_P29594	-0.702499485
A_23_P2960	0.376130084
A_23_P29621	0.659447271
A_23_P29630	0.14469072
A_23_P29638	-0.333089443
A_23_P29655	-0.979057584
A_23_P29663	-0.102993318
A_23_P2967	1.522475323
A_23_P29680	-1.789888608
A_23_P29684	1.687252024
A_23_P29697	0.180832745
A_23_P29719	0.351840198
A_23_P29723	-1.219010595
A_23_P29735	-0.928329575
A_23_P29747	-0.117227931
A_23_P29754	-0.014328777
A_23_P29769	-3.540691411
A_23_P29773	-1.964263691
A_23_P29784	1.409186174
A_23_P29800	0.123018794
A_23_P29803	-1.01401017
A_23_P29816	-3.285620335
A_23_P29830	0.994470802
A_23_P29836	0.724799411
A_23_P29851	-0.774712566
A_23_P29855	-1.143219453
A_23_P29866	0.786930596
A_23_P29885	-0.010383595
A_23_P29897	0.302914734
A_23_P2990	0.70625525
A_23_P29922	-1.873180551
A_23_P29924	0.265464984
A_23_P29939	-1.952727039
A_23_P29953	1.134733516
A_23_P29965	-0.086750811
A_23_P29975	-0.616483901
A_23_P2998	-0.096774994
A_23_P29985	1.450913907
A_23_P29994	-1.238833486
A_23_P300033	-5.744509999
A_23_P300056	1.171281658
A_23_P300070	0.153527305
A_23_P300076	0.624402119
A_23_P300087	0.520987152
A_23_P300090	-0.234746201
A_23_P300100	0.18450001
A_23_P300112	2.398912332
A_23_P300124	0.551267954
A_23_P300136	0.559502969
A_23_P300150	3.587715375
A_23_P300174	1.186989173
A_23_P30020	-0.862537668
A_23_P300220	-3.436510113
A_23_P30024	2.463330455
A_23_P300255	0.743063953
A_23_P300301	2.030306239
A_23_P30035	-1.287229779
A_23_P300479	0.279947246
A_23_P300484	-2.356095231
A_23_P30050	-0.248621092
A_23_P300563	0.580964408
A_23_P300600	-3.980541961
A_23_P30069	1.34820941
A_23_P300714	-0.132600467
A_23_P300728	-0.169136791
A_23_P300740	0.35355108
A_23_P30075	0.757696358
A_23_P300770	0.240515869
A_23_P300781	0.596240623
A_23_P300797	-0.18201173
A_23_P300826	0.491526157
A_23_P300847	0.296192282
A_23_P300867	-2.115922356
A_23_P300905	1.268265863
A_23_P30091	0.060466134
A_23_P30098	-3.002789507
A_23_P301021	-1.310660905
A_23_P301051	2.747156678
A_23_P301053	1.174655809
A_23_P301079	-2.205831275
A_23_P301105	2.401426149
A_23_P301133	-0.871457977
A_23_P301138	-1.933227789
A_23_P30122	-0.068576879
A_23_P301247	1.454074179
A_23_P30126	-1.761327436
A_23_P301304	-2.267477922
A_23_P301328	0.077091748
A_23_P301336	0.774447428
A_23_P301340	1.554139369
A_23_P301360	-0.131237549
A_23_P301372	0.272462636
A_23_P3014	4.307400256
A_23_P301414	-0.069057197
A_23_P301476	-0.283195735
A_23_P301484	0.373919606
A_23_P30150	0.258246586
A_23_P301521	-5.190932953
A_23_P301530	-1.859075949
A_23_P30162	0.32977686
A_23_P30163	2.117474601
A_23_P301732	1.010715695
A_23_P30175	-0.128762368
A_23_P301803	0.476148192
A_23_P301846	0.262896489
A_23_P301855	-1.933653754
A_23_P301877	0.302220242
A_23_P301886	-0.095285502
A_23_P301896	3.088958522
A_23_P301925	1.658252078
A_23_P301942	-0.032481066
A_23_P301962	0.290905238
A_23_P301971	-0.818421429
A_23_P301984	-2.949476201
A_23_P301995	-0.814827701
A_23_P30200	-1.814624554
A_23_P302005	-3.110859219
A_23_P302018	3.897951567
A_23_P302028	0.255521638
A_23_P30204	2.197606675
A_23_P302060	0.066370117
A_23_P302094	-0.195729753
A_23_P302116	-0.469323367
A_23_P302125	2.184094099
A_23_P302134	0.995422156
A_23_P30217	0.596387313
A_23_P302207	1.467223848
A_23_P30223	-0.610266706
A_23_P302302	0.343707873
A_23_P302320	0.18969164
A_23_P302386	0.501520486
A_23_P30240	0.214514235
A_23_P30243	1.125080633
A_23_P302470	0.247396326
A_23_P302494	0.81526038
A_23_P30254	-3.189805215
A_23_P302550	5.682951575
A_23_P302568	-3.212211629
A_23_P302595	-0.906008387
A_23_P30264	-0.599634655
A_23_P302654	-0.870147779
A_23_P302672	-1.349708947
A_23_P302681	-0.120144713
A_23_P302709	1.02116353
A_23_P30275	0.624283114
A_23_P302750	-0.253528944
A_23_P302787	-3.318470314
A_23_P30283	-0.748044385
A_23_P302914	0.971592832
A_23_P30294	-1.527226002
A_23_P303058	0.615646825
A_23_P30307	0.573442437
A_23_P303072	0.313626631
A_23_P303087	-3.64631149
A_23_P303101	0.176350771
A_23_P303113	0.489884324
A_23_P303145	0.046451783
A_23_P303149	0.042151336
A_23_P30315	-1.268850109
A_23_P303155	0.570698204
A_23_P303181	0.027092702
A_23_P303203	2.714539223
A_23_P303210	-1.875273933
A_23_P303238	-0.076941493
A_23_P303242	-3.155399977
A_23_P303251	-2.166713961
A_23_P303260	2.724385393
A_23_P303317	1.809003413
A_23_P303329	0.931036738
A_23_P30338	-0.374434848
A_23_P303390	0.647879511
A_23_P303417	0.399098208
A_23_P303423	1.252606393
A_23_P303455	-1.936021006
A_23_P303523	-0.954460416
A_23_P303548	0.836295772
A_23_P30358	-1.060906202
A_23_P30363	-1.252534273
A_23_P303671	-1.339611591
A_23_P303718	-5.454267064
A_23_P303763	1.221218663
A_23_P30377	-0.554660282
A_23_P303783	0.701078293
A_23_P3038	-2.605995008
A_23_P303803	1.817225483
A_23_P303810	-0.989854131
A_23_P303815	-0.693709968
A_23_P303833	-2.005097679
A_23_P303851	0.529987373
A_23_P303891	0.705582181
A_23_P30395	0.484700513
A_23_P303978	0.283420918
A_23_P304000	0.317667136
A_23_P304016	0.171911422
A_23_P304054	3.336119195
A_23_P30411	0.115119995
A_23_P304110	-2.178236994
A_23_P304171	2.380075805
A_23_P3042	-0.180270892
A_23_P304237	3.225313938
A_23_P304279	0.993261941
A_23_P304287	-1.287167437
A_23_P30429	0.491283004
A_23_P304304	0.465018876
A_23_P304311	0.284765076
A_23_P30435	1.344464079
A_23_P304373	0.435632154
A_23_P304386	1.487136403
A_23_P304395	-0.291558308
A_23_P304446	0.262333821
A_23_P304450	-3.949120713
A_23_P304489	-1.73362877
A_23_P304509	-0.073018551
A_23_P304511	2.23837036
A_23_P304524	1.1185657
A_23_P304530	0.4059713
A_23_P304543	1.178411879
A_23_P30464	0.055623149
A_23_P304652	0.354661594
A_23_P304682	-6.264665596
A_23_P304716	-0.06699304
A_23_P30474	0.066927005
A_23_P304897	-2.678763231
A_23_P30495	-2.29809436
A_23_P304991	-0.520969431
A_23_P305016	1.227240516
A_23_P305033	-0.546693422
A_23_P305060	-0.488586956
A_23_P305092	4.211571706
A_23_P305100	0.872262141
A_23_P305120	-1.059408599
A_23_P305137	-0.949131484
A_23_P305140	0.77851809
A_23_P305198	1.883960591
A_23_P305205	-0.533543623
A_23_P305245	-1.173715176
A_23_P305273	1.359104569
A_23_P305292	0.007797498
A_23_P305321	0.474169127
A_23_P305335	1.174469239
A_23_P3054	-0.594237031
A_23_P30547	2.218483784
A_23_P305470	0.781909331
A_23_P305481	0.212148002
A_23_P305507	-0.764359048
A_23_P305527	0.297590941
A_23_P305550	0.443439058
A_23_P305581	0.293040597
A_23_P305616	0.136041781
A_23_P30567	-0.094706355
A_23_P305677	2.243261572
A_23_P305680	-0.948160567
A_23_P305692	-0.860753827
A_23_P305711	-0.152693613
A_23_P305723	0.920272296
A_23_P305759	0.426296566
A_23_P30582	-0.009195605
A_23_P305863	0.27907977
A_23_P305877	0.387057006
A_23_P305914	0.203268532
A_23_P305938	1.21072828
A_23_P305981	-1.921966744
A_23_P30603	-0.429459187
A_23_P306105	-0.810943401
A_23_P30614	0.03304347
A_23_P306148	0.842136671
A_23_P306203	0.315296725
A_23_P306211	-0.100117123
A_23_P306215	-3.522527174
A_23_P306223	0.49316843
A_23_P306234	-0.497502039
A_23_P30630	2.045663916
A_23_P306307	0.690741637
A_23_P306326	0.071205987
A_23_P30634	4.07681495
A_23_P306346	0.295952349
A_23_P306479	0.186851104
A_23_P306489	0.590994492
A_23_P30649	0.551594366
A_23_P306500	-0.218593979
A_23_P306507	-0.043680857
A_23_P30655	2.23404698
A_23_P306610	-0.063791532
A_23_P306655	1.142021693
A_23_P30666	-5.144411198
A_23_P306730	0.13051318
A_23_P306755	-0.043746614
A_23_P306804	-0.583505604
A_23_P306819	0.265070729
A_23_P306845	1.802485708
A_23_P306859	0.186641873
A_23_P306867	-0.251612153
A_23_P30687	1.40476329
A_23_P306890	-1.01188837
A_23_P306919	0.70146293
A_23_P30693	-3.068078957
A_23_P306933	2.120562537
A_23_P306941	3.175814003
A_23_P306956	0.249334953
A_23_P306964	-0.891373688
A_23_P306987	0.280003822
A_23_P307002	1.904052618
A_23_P307042	0.120099365
A_23_P30707	0.186616324
A_23_P307274	-0.196623406
A_23_P307310	0.295994793
A_23_P307328	-2.272916018
A_23_P307346	0.645504594
A_23_P30736	4.54867349
A_23_P307382	-1.58042571
A_23_P307392	-0.460353333
A_23_P307400	-0.656940905
A_23_P307430	0.105907364
A_23_P30745	-0.519408234
A_23_P307502	-0.077341479
A_23_P307525	-3.285293014
A_23_P307536	-2.879539972
A_23_P307544	-1.096942651
A_23_P30755	2.135674018
A_23_P307563	-0.949632633
A_23_P307624	0.430263746
A_23_P307682	0.280155458
A_23_P30776	-0.905082666
A_23_P307761	-0.253422724
A_23_P30784	0.92500753
A_23_P307844	0.96418993
A_23_P307860	-1.667513542
A_23_P307940	0.373486468
A_23_P307955	0.649965114
A_23_P307968	-1.183445184
A_23_P30799	-0.268353814
A_23_P308021	0.394500948
A_23_P308032	1.124598165
A_23_P308042	-0.167109286
A_23_P30805	0.415151562
A_23_P308058	0.387049434
A_23_P308073	-1.729905471
A_23_P308097	-0.892065288
A_23_P308119	1.123598245
A_23_P30813	0.422637711
A_23_P308136	0.541790479
A_23_P308150	0.279852764
A_23_P308189	1.196102292
A_23_P3083	4.913731173
A_23_P308305	2.005587932
A_23_P308464	0.81274795
A_23_P30848	1.82296343
A_23_P308483	-0.706872803
A_23_P308519	0.419052299
A_23_P308552	0.780058547
A_23_P308581	-0.115651591
A_23_P308603	-0.189506991
A_23_P308632	0.05860738
