Reporter Identifier	VALUE
GT_44k_23_P17345	5.0217133
GT_44k_23_P17354	-3.643178
GT_44k_23_P17382	-0.27254772
GT_44k_23_P17393	4.661337
GT_44k_23_P1740	-6.529916
GT_44k_23_P17420	-6.840629
GT_44k_23_P17430	0.52121353
GT_44k_23_P17438	-8.258501
GT_44k_23_P17444	-1.0910244
GT_44k_23_P17456	-3.6351366
GT_44k_23_P17471	-3.0352483
GT_44k_23_P17481	-3.9241982
GT_44k_23_P17490	2.6783524
GT_44k_23_P17503	-2.4595137
GT_44k_23_P17512	2.0628395
GT_44k_23_P17522	-7.951791
GT_44k_23_P17548	-7.048808
GT_44k_23_P17560	-2.5360432
GT_44k_23_P17562	-3.0652757
GT_44k_23_P17570	-4.3780346
GT_44k_23_P17575	5.265588
GT_44k_23_P1759	-4.962288
GT_44k_23_P17593	-6.519805
GT_44k_23_P17606	-2.177198
GT_44k_23_P1761	-5.599097
GT_44k_23_P17620	-6.26982
GT_44k_23_P17624	-1.6311579
GT_44k_23_P17633	1.4798622
GT_44k_23_P17655	-1.2816906
GT_44k_23_P17663	0.54826736
GT_44k_23_P17673	-6.7200394
GT_44k_23_P17695	-1.7790575
GT_44k_23_P17706	2.2773752
GT_44k_23_P17724	-6.4422255
GT_44k_23_P17739	-2.6603432
GT_44k_23_P1775	0.858407
GT_44k_23_P17769	3.2164097
GT_44k_23_P17773	-0.6873398
GT_44k_23_P17786	0.85733414
GT_44k_23_P17811	-5.2521124
GT_44k_23_P17814	-3.3772411
GT_44k_23_P1782	3.7194405
GT_44k_23_P17821	-8.314779
GT_44k_23_P17826	-5.120564
GT_44k_23_P17837	-2.9173374
GT_44k_23_P17844	-1.4521675
GT_44k_23_P17855	1.200985
GT_44k_23_P17870	5.258829
GT_44k_23_P17880	-2.8905363
GT_44k_23_P17911	-5.4903955
GT_44k_23_P17914	4.113096
GT_44k_23_P17955	-4.671597
GT_44k_23_P17998	-1.8210583
GT_44k_23_P18017	-6.078639
GT_44k_23_P18053	-4.4489317
GT_44k_23_P18055	-1.3562059
GT_44k_23_P18078	-2.0156708
GT_44k_23_P18082	2.366294
GT_44k_23_P18102	-1.1911116
GT_44k_23_P18119	-5.897933
GT_44k_23_P18123	-7.43995
GT_44k_23_P18135	4.1357994
GT_44k_23_P18142	7.4196854
GT_44k_23_P18152	-8.402135
GT_44k_23_P18173	-6.5853295
GT_44k_23_P18186	-1.419754
GT_44k_23_P1819	-4.008441
GT_44k_23_P18196	4.230029
GT_44k_23_P18205	0.15946007
GT_44k_23_P18213	-2.9997053
GT_44k_23_P18223	-5.230601
GT_44k_23_P1823	-3.744629
GT_44k_23_P18246	-1.7808695
GT_44k_23_P18266	1.054532
GT_44k_23_P18267	0.013743401
GT_44k_23_P18276	4.5416603
GT_44k_23_P18282	-3.4988961
GT_44k_23_P18292	7.742529
GT_44k_23_P18294	6.280056
GT_44k_23_P18304	1.1059532
GT_44k_23_P18317	2.4249525
GT_44k_23_P18325	3.3371649
GT_44k_23_P1833	-8.29637
GT_44k_23_P18342	-8.285851
GT_44k_23_P18362	-8.364878
GT_44k_23_P18372	0.12174606
GT_44k_23_P18384	-0.4937315
GT_44k_23_P18392	0.71130085
GT_44k_23_P18406	0.12989902
GT_44k_23_P18413	5.266533
GT_44k_23_P18422	2.9942942
GT_44k_23_P18447	-3.2531824
GT_44k_23_P18452	-6.0743666
GT_44k_23_P18465	1.8034496
GT_44k_23_P18479	-3.8044076
GT_44k_23_P18490	0.5128536
GT_44k_23_P18493	2.453681
GT_44k_23_P18505	-6.1674757
GT_44k_23_P18518	-5.9855375
GT_44k_23_P18539	-7.6298065
GT_44k_23_P18559	-1.0322304
GT_44k_23_P18579	3.1930208
GT_44k_23_P18590	-2.069252
GT_44k_23_P18598	1.5592098
GT_44k_23_P18604	3.9811106
GT_44k_23_P1863	-8.269854
GT_44k_23_P18641	-0.4576826
GT_44k_23_P18649	-5.472423
GT_44k_23_P18656	0.46488094
GT_44k_23_P18662	-5.7926655
GT_44k_23_P18672	-4.061527
GT_44k_23_P18684	0.53499794
GT_44k_23_P18692	0.40103722
GT_44k_23_P18713	-0.7209902
GT_44k_23_P18739	-1.3865232
GT_44k_23_P18751	-8.240889
GT_44k_23_P18755	-8.348843
GT_44k_23_P18798	-1.5633049
GT_44k_23_P18806	0.18762875
GT_44k_23_P18818	-1.8564053
GT_44k_23_P18824	2.5982008
GT_44k_23_P18887	-0.049699783
GT_44k_23_P18901	1.8048716
GT_44k_23_P18903	3.9675255
GT_44k_23_P18913	-8.3659315
GT_44k_23_P18931	0.87428665
GT_44k_23_P18939	1.1459064
GT_44k_23_P18966	-2.332024
GT_44k_23_P18993	-5.0519032
GT_44k_23_P19004	1.2806149
GT_44k_23_P19020	-5.246252
GT_44k_23_P19030	-6.989629
GT_44k_23_P19036	-1.2816648
GT_44k_23_P1904	-8.321864
GT_44k_23_P19042	-5.592146
GT_44k_23_P19061	-1.4681559
GT_44k_23_P19084	1.5789051
GT_44k_23_P19095	-0.23205853
GT_44k_23_P19102	-0.29108715
GT_44k_23_P19115	-0.9086342
GT_44k_23_P1912	-2.8420696
GT_44k_23_P19134	-5.8853135
GT_44k_23_P19142	4.3539743
GT_44k_23_P19164	1.1655989
GT_44k_23_P19176	-4.4637885
GT_44k_23_P19182	-1.7824469
GT_44k_23_P19192	3.3527317
GT_44k_23_P19210	3.2920036
GT_44k_23_P19219	2.185894
GT_44k_23_P19226	2.7620754
GT_44k_23_P19243	-1.3336859
GT_44k_23_P19257	2.216401
GT_44k_23_P1926	2.0443678
GT_44k_23_P19291	2.747816
GT_44k_23_P193	4.814371
GT_44k_23_P19313	1.416647
GT_44k_23_P19322	0.59183884
GT_44k_23_P19333	-2.2396488
GT_44k_23_P19348	-2.0599332
GT_44k_23_P19352	1.1174421
GT_44k_23_P1936	-0.65800285
GT_44k_23_P19369	-5.759602
GT_44k_23_P19389	1.751359
GT_44k_23_P19428	-7.6789455
GT_44k_23_P19437	-0.7139921
GT_44k_23_P19455	0.23567581
GT_44k_23_P19479	0.28005123
GT_44k_23_P1948	3.3674421
GT_44k_23_P19482	2.6122065
GT_44k_23_P19510	-4.0356927
GT_44k_23_P19517	-0.6612711
GT_44k_23_P19523	-6.003472
GT_44k_23_P19529	-6.364592
GT_44k_23_P19543	4.134445
GT_44k_23_P19556	-8.360561
GT_44k_23_P1956	1.6830978
GT_44k_23_P19565	2.285039
GT_44k_23_P19576	5.5328636
GT_44k_23_P19590	2.8097162
GT_44k_23_P19592	1.9025612
GT_44k_23_P19619	-1.1778946
GT_44k_23_P1962	-0.38510036
GT_44k_23_P19624	-2.4589238
GT_44k_23_P19650	-8.219541
GT_44k_23_P19657	-1.6424608
GT_44k_23_P19663	-3.7152076
GT_44k_23_P19673	5.083582
GT_44k_23_P19691	3.648697
GT_44k_23_P19702	5.1336365
GT_44k_23_P19712	2.4357529
GT_44k_23_P19723	-7.6524677
GT_44k_23_P1973	-6.8971357
GT_44k_23_P19733	-8.308679
GT_44k_23_P19754	-6.5245657
GT_44k_23_P19778	-4.7354684
GT_44k_23_P19802	0.6350241
GT_44k_23_P1981	-4.0619183
GT_44k_23_P19816	-2.8270292
GT_44k_23_P19829	4.212448
GT_44k_23_P19852	1.332901
GT_44k_23_P19886	-8.268953
GT_44k_23_P19894	-5.0108457
GT_44k_23_P19936	0.63725185
GT_44k_23_P19938	3.4536142
GT_44k_23_P1998	-3.7370596
GT_44k_23_P19987	-1.8596864
GT_44k_23_P200001	-3.935707
GT_44k_23_P200015	-7.355283
GT_44k_23_P20002	-1.25663
GT_44k_23_P200024	-3.3818593
GT_44k_23_P200030	-0.008928299
GT_44k_23_P200043	-0.37752056
GT_44k_23_P200047	-3.8948207
GT_44k_23_P200056	0.7124357
GT_44k_23_P200067	-3.1760979
GT_44k_23_P200073	-0.7598772
GT_44k_23_P200096	-2.3039284
GT_44k_23_P200109	-0.79307556
GT_44k_23_P200126	0.47036266
GT_44k_23_P200138	4.7106724
GT_44k_23_P200143	-1.1718178
GT_44k_23_P200160	-5.5981736
GT_44k_23_P20017	-8.32694
GT_44k_23_P200186	2.843175
GT_44k_23_P200199	2.3765345
GT_44k_23_P200203	4.185117
GT_44k_23_P200216	1.6597157
GT_44k_23_P20022	1.812913
GT_44k_23_P200222	2.247509
GT_44k_23_P200239	2.4368963
GT_44k_23_P200252	2.2908058
GT_44k_23_P200260	1.7681789
GT_44k_23_P200267	-3.8495407
GT_44k_23_P200298	0.6706848
GT_44k_23_P200303	-4.070573
GT_44k_23_P200310	3.213953
GT_44k_23_P200325	2.1658115
GT_44k_23_P20035	-3.3432126
GT_44k_23_P200361	-4.7457194
GT_44k_23_P200374	-5.980131
GT_44k_23_P200386	5.3365498
GT_44k_23_P200396	-0.5146456
GT_44k_23_P200404	3.28222
GT_44k_23_P200425	1.7115211
GT_44k_23_P200439	-2.8675432
GT_44k_23_P200443	2.5309381
GT_44k_23_P20045	-0.9030733
GT_44k_23_P200477	2.1482906
GT_44k_23_P200489	-0.13731956
GT_44k_23_P200493	5.4878454
GT_44k_23_P200507	5.8250246
GT_44k_23_P200512	-5.17807
GT_44k_23_P200524	-3.4192576
GT_44k_23_P200535	2.498043
GT_44k_23_P200551	2.6524858
GT_44k_23_P200560	4.230301
GT_44k_23_P200579	-6.692336
GT_44k_23_P200598	0.72737694
GT_44k_23_P2006	-5.814195
GT_44k_23_P200637	-2.521595
GT_44k_23_P200670	-0.5586548
GT_44k_23_P20068	-8.244034
GT_44k_23_P200685	-1.8531241
GT_44k_23_P200707	-8.358366
GT_44k_23_P200710	-0.09939194
GT_44k_23_P200728	3.0340242
GT_44k_23_P200737	-5.9921904
GT_44k_23_P200741	-2.5840316
GT_44k_23_P20075	-3.4697127
GT_44k_23_P200767	1.0727463
GT_44k_23_P200772	2.6110668
GT_44k_23_P200780	-3.785252
GT_44k_23_P200792	4.8437576
GT_44k_23_P200801	-1.1248217
GT_44k_23_P200815	1.9405928
GT_44k_23_P200829	4.455987
GT_44k_23_P200838	-0.30909157
GT_44k_23_P200843	-4.869066
GT_44k_23_P200866	6.7549095
GT_44k_23_P200874	-1.5168686
GT_44k_23_P200890	-0.4527092
GT_44k_23_P200901	1.3750992
GT_44k_23_P200928	-2.5367703
GT_44k_23_P200930	2.888977
GT_44k_23_P200936	0.032322884
GT_44k_23_P200940	2.0513716
GT_44k_23_P200960	-2.1800575
GT_44k_23_P200976	3.9702015
GT_44k_23_P200984	-4.8508353
GT_44k_23_P200999	0.16002274
GT_44k_23_P201002	4.5084867
GT_44k_23_P20101	-6.401458
GT_44k_23_P201022	-4.4646635
GT_44k_23_P201035	2.3431587
GT_44k_23_P201047	-0.5621395
GT_44k_23_P201059	-3.8474078
GT_44k_23_P201066	-8.297252
GT_44k_23_P20107	1.0304384
GT_44k_23_P201079	-2.7061577
GT_44k_23_P201086	1.5558023
GT_44k_23_P201097	5.247388
GT_44k_23_P201109	-7.334559
GT_44k_23_P201138	-8.366824
GT_44k_23_P201156	-3.4448504
GT_44k_23_P201160	-2.7227502
GT_44k_23_P201179	-1.0223112
GT_44k_23_P201181	-2.7741108
GT_44k_23_P201193	-2.2284708
GT_44k_23_P201211	-5.2968044
GT_44k_23_P20122	-2.2024302
GT_44k_23_P201238	1.1945591
GT_44k_23_P201248	-4.038159
GT_44k_23_P201264	-1.3649378
GT_44k_23_P201279	0.42310524
GT_44k_23_P201287	-0.29941273
GT_44k_23_P201295	-4.6204724
GT_44k_23_P201319	0.83268833
GT_44k_23_P201338	4.552353
GT_44k_23_P201342	3.755578
GT_44k_23_P201357	1.1307983
GT_44k_23_P201368	1.8111124
GT_44k_23_P201376	-4.0796404
GT_44k_23_P201386	-0.40204334
GT_44k_23_P20139	-8.315272
GT_44k_23_P201400	1.0500317
GT_44k_23_P201432	3.1846018
GT_44k_23_P201445	2.751194
GT_44k_23_P201459	2.713665
GT_44k_23_P201461	-3.5937576
GT_44k_23_P201478	-5.39996
GT_44k_23_P201483	2.0998917
GT_44k_23_P201497	-3.2772064
GT_44k_23_P201508	-3.887456
GT_44k_23_P201510	-0.59564686
GT_44k_23_P201538	6.363121
GT_44k_23_P201547	-5.8461123
GT_44k_23_P201551	4.420429
GT_44k_23_P201567	0.15105152
GT_44k_23_P201570	-4.7136154
GT_44k_23_P201587	-1.1922169
GT_44k_23_P201596	1.124094
GT_44k_23_P201605	-2.0885024
GT_44k_23_P201619	0.612237
GT_44k_23_P201628	2.3490973
GT_44k_23_P201636	-0.475914
GT_44k_23_P201647	0.08257675
GT_44k_23_P201655	2.7943354
GT_44k_23_P201672	3.6318235
GT_44k_23_P201676	-0.14042759
GT_44k_23_P201687	-5.8691206
GT_44k_23_P201706	0.8523884
GT_44k_23_P201711	8.177809
GT_44k_23_P20172	-8.052156
GT_44k_23_P201726	1.3198624
GT_44k_23_P201731	-2.5247927
GT_44k_23_P201747	0.83068275
GT_44k_23_P201758	0.76248074
GT_44k_23_P201764	-3.4693232
GT_44k_23_P201778	3.0593443
GT_44k_23_P201790	1.2584925
GT_44k_23_P201808	-2.6835008
GT_44k_23_P201816	2.46305
GT_44k_23_P201823	-3.162767
GT_44k_23_P20183	2.9253025
GT_44k_23_P201837	0.9074621
GT_44k_23_P201845	-1.904088
GT_44k_23_P201854	-2.0778642
GT_44k_23_P201863	-4.9909816
GT_44k_23_P201887	-3.0879035
GT_44k_23_P201901	-2.0431495
GT_44k_23_P201918	2.7115526
GT_44k_23_P201939	-2.5069952
GT_44k_23_P201940	-3.0279794
GT_44k_23_P201951	1.0445833
GT_44k_23_P20196	5.387724
GT_44k_23_P201963	-5.1727285
GT_44k_23_P201979	1.4205551
GT_44k_23_P201988	-0.50638676
GT_44k_23_P201996	4.8492775
GT_44k_23_P201998	4.291374
GT_44k_23_P202	-0.60645103
GT_44k_23_P202004	0.54199123
GT_44k_23_P202013	-3.7314992
GT_44k_23_P202029	2.2270021
GT_44k_23_P202034	-6.66611
GT_44k_23_P202053	-8.36804
GT_44k_23_P202067	0.33781147
GT_44k_23_P202071	2.332963
GT_44k_23_P202080	-2.6292086
GT_44k_23_P202104	6.6119537
GT_44k_23_P202117	-2.431562
GT_44k_23_P202138	1.1198606
GT_44k_23_P202143	1.2893648
GT_44k_23_P202156	-1.0243168
GT_44k_23_P202170	4.4829903
GT_44k_23_P202189	-4.3681474
GT_44k_23_P202199	0.7664814
GT_44k_23_P202206	-5.5254774
GT_44k_23_P202219	2.752633
GT_44k_23_P202245	-0.06090069
GT_44k_23_P20225	0.473135
GT_44k_23_P202258	2.0915222
GT_44k_23_P202269	-0.069992065
GT_44k_23_P202275	-4.80343
GT_44k_23_P202280	-0.39060116
GT_44k_23_P202307	-5.8897047
GT_44k_23_P202316	4.007845
GT_44k_23_P202327	-1.4407158
GT_44k_23_P202334	-5.0978456
GT_44k_23_P202345	-0.17385674
GT_44k_23_P202361	0.676754
GT_44k_23_P202374	1.7825718
GT_44k_23_P202388	-8.12854
GT_44k_23_P202390	-5.490144
GT_44k_23_P202392	1.2343826
GT_44k_23_P202408	-1.1601944
GT_44k_23_P202427	-5.0905747
GT_44k_23_P202435	0.17917824
GT_44k_23_P202448	-0.68658066
GT_44k_23_P202458	2.155283
GT_44k_23_P20248	2.1693745
GT_44k_23_P202484	0.92182636
GT_44k_23_P202496	2.5851288
GT_44k_23_P202501	-3.342548
GT_44k_23_P202510	-2.259091
GT_44k_23_P202520	-4.1835427
GT_44k_23_P202532	-6.9395385
GT_44k_23_P202540	0.3878107
GT_44k_23_P20255	3.325243
GT_44k_23_P202558	-4.9431086
GT_44k_23_P202565	1.5570459
GT_44k_23_P202587	0.21102333
GT_44k_23_P202594	2.394413
GT_44k_23_P2026	0.9464712
GT_44k_23_P202602	2.3629208
GT_44k_23_P202637	-0.6627321
GT_44k_23_P202658	7.1443195
GT_44k_23_P202667	-1.8656607
GT_44k_23_P20267	-4.7840085
GT_44k_23_P202672	6.7649193
GT_44k_23_P202683	-4.8083467
GT_44k_23_P202696	-0.011012077
GT_44k_23_P202708	1.8313122
GT_44k_23_P202715	0.05019951
GT_44k_23_P202720	0.27966785
GT_44k_23_P202737	-1.464592
GT_44k_23_P20275	2.3224306
GT_44k_23_P202750	-0.48497105
GT_44k_23_P202769	0.199049
GT_44k_23_P202773	-2.8502126
GT_44k_23_P202810	-4.615027
GT_44k_23_P202823	-4.5342717
GT_44k_23_P202837	1.4012222
GT_44k_23_P202844	-1.1377802
GT_44k_23_P20285	0.94946575
GT_44k_23_P202860	3.1499577
GT_44k_23_P202881	2.5771961
GT_44k_23_P202894	-6.329726
GT_44k_23_P202905	-2.7303524
GT_44k_23_P202918	-4.8593135
GT_44k_23_P202927	-4.5161
GT_44k_23_P202939	5.44903
GT_44k_23_P202945	-1.8140116
GT_44k_23_P202964	2.398057
GT_44k_23_P202978	3.1947317
GT_44k_23_P202988	2.369811
GT_44k_23_P203009	-0.0901289
GT_44k_23_P203013	-1.5172291
GT_44k_23_P203023	1.0716381
GT_44k_23_P20303	-2.2850728
GT_44k_23_P203030	1.1681232
GT_44k_23_P203053	-6.2920694
GT_44k_23_P203075	-3.0312624
GT_44k_23_P203095	-3.304068
GT_44k_23_P203103	-1.573411
GT_44k_23_P20311	-6.729323
GT_44k_23_P203115	-5.705331
GT_44k_23_P203120	3.8982096
GT_44k_23_P203137	3.4229736
GT_44k_23_P203150	-5.218354
GT_44k_23_P20316	-6.996047
GT_44k_23_P203173	3.490036
GT_44k_23_P203183	-8.162598
GT_44k_23_P203191	-4.8015194
GT_44k_23_P203201	-1.9252739
GT_44k_23_P203215	-4.80063
GT_44k_23_P203255	-1.3373079
GT_44k_23_P203267	-8.165878
GT_44k_23_P20328	0.046328545
GT_44k_23_P203283	0.14325523
GT_44k_23_P203299	3.2010498
GT_44k_23_P203305	-1.0091734
GT_44k_23_P203318	-8.257539
GT_44k_23_P203323	-2.7343225
GT_44k_23_P203332	5.7127295
GT_44k_23_P203344	2.292324
GT_44k_23_P203351	4.828456
GT_44k_23_P203364	-1.9589119
GT_44k_23_P20337	-2.765203
GT_44k_23_P203376	-4.6618357
GT_44k_23_P203389	1.6145487
GT_44k_23_P203391	1.0982122
GT_44k_23_P203392	-1.5198507
GT_44k_23_P203406	3.8224754
GT_44k_23_P203419	4.0042706
GT_44k_23_P203420	0.14416122
GT_44k_23_P203439	-4.903882
GT_44k_23_P203445	-1.1903868
GT_44k_23_P203463	2.685915
GT_44k_23_P203475	0.9566784
GT_44k_23_P203488	-0.40508652
GT_44k_23_P203498	-0.3263464
GT_44k_23_P203505	-4.002863
GT_44k_23_P203540	-4.238222
GT_44k_23_P203558	-7.5541534
GT_44k_23_P203564	0.22154522
GT_44k_23_P203577	7.8590755
GT_44k_23_P203586	1.923378
GT_44k_23_P203601	-0.55716133
GT_44k_23_P203613	-4.2466807
GT_44k_23_P203629	-1.8287735
GT_44k_23_P20363	-0.2952366
GT_44k_23_P203645	0.08814144
GT_44k_23_P203658	-0.65901375
GT_44k_23_P203665	-3.6339397
GT_44k_23_P203686	2.8088217
GT_44k_23_P203698	-7.71249
GT_44k_23_P203702	0.9800482
GT_44k_23_P203716	-7.0504174
GT_44k_23_P203729	-1.8514915
GT_44k_23_P203737	1.5885944
GT_44k_23_P203743	1.68678
GT_44k_23_P203751	-1.0290213
GT_44k_23_P203773	-7.686427
GT_44k_23_P203790	3.9980164
GT_44k_23_P203807	-6.0820594
GT_44k_23_P203819	3.0313225
GT_44k_23_P203829	-2.4458146
GT_44k_23_P20384	4.914879
GT_44k_23_P203841	-0.6447687
GT_44k_23_P203882	0.029446602
GT_44k_23_P203888	-0.15063286
GT_44k_23_P203891	4.9829664
GT_44k_23_P203900	5.9499836
GT_44k_23_P20392	2.1384058
GT_44k_23_P203920	2.420909
GT_44k_23_P203933	-0.30598354
GT_44k_23_P203947	0.5509081
GT_44k_23_P203949	1.1891747
GT_44k_23_P203957	1.9131956
GT_44k_23_P203972	-7.6314945
GT_44k_23_P203983	-2.891985
GT_44k_23_P203994	3.600896
GT_44k_23_P204016	-2.662037
GT_44k_23_P204033	-3.778326
GT_44k_23_P204048	1.7021923
GT_44k_23_P204052	-0.1504116
GT_44k_23_P204079	0.33428192
GT_44k_23_P204087	-2.3753781
GT_44k_23_P204090	-2.6537437
GT_44k_23_P2041	-1.5341358
GT_44k_23_P204119	-1.9657693
GT_44k_23_P204133	0.18412876
GT_44k_23_P204144	-2.8853788
GT_44k_23_P204158	-3.5568438
GT_44k_23_P204170	0.44915676
GT_44k_23_P204187	0.4943819
GT_44k_23_P204194	-8.229239
GT_44k_23_P204208	-7.563327
GT_44k_23_P204238	-1.4593639
GT_44k_23_P204246	-5.3191066
GT_44k_23_P204252	0.94484234
GT_44k_23_P204269	-2.791821
GT_44k_23_P20427	0.25375462
GT_44k_23_P204277	4.0457697
GT_44k_23_P204286	-6.9100103
GT_44k_23_P204296	-5.0266013
GT_44k_23_P204304	-0.1474638
GT_44k_23_P204324	0.37531757
GT_44k_23_P204333	-1.7996931
GT_44k_23_P204342	-8.3426485
GT_44k_23_P204355	-0.06630993
GT_44k_23_P204364	-0.59342
GT_44k_23_P20437	1.2824249
GT_44k_23_P204375	-4.6184907
GT_44k_23_P204380	-3.4345622
GT_44k_23_P204395	-0.12546921
GT_44k_23_P204406	2.2813807
GT_44k_23_P204408	-0.29956436
GT_44k_23_P204417	-1.2202997
GT_44k_23_P204423	2.6757298
GT_44k_23_P204427	4.9259577
GT_44k_23_P20443	-2.6070242
GT_44k_23_P204436	-0.83255005
GT_44k_23_P204448	4.8652782
GT_44k_23_P204472	7.09453
GT_44k_23_P204482	4.115556
GT_44k_23_P204484	2.6000452
GT_44k_23_P204503	-0.8092394
GT_44k_23_P204511	-0.03807068
GT_44k_23_P204536	-0.21267319
GT_44k_23_P204541	-5.0110893
GT_44k_23_P204550	2.6279545
GT_44k_23_P204564	-1.5558033
GT_44k_23_P204579	3.1133528
GT_44k_23_P20458	-0.8993101
GT_44k_23_P204581	-1.7847519
GT_44k_23_P204609	-0.85002804
GT_44k_23_P20463	5.394186
GT_44k_23_P204630	-8.103421
GT_44k_23_P204640	-3.3544102
GT_44k_23_P204654	-6.208235
GT_44k_23_P204671	-6.6729445
GT_44k_23_P204689	0.5124531
GT_44k_23_P204696	-2.7475657
GT_44k_23_P204702	3.7903433
GT_44k_23_P204721	-4.9569287
GT_44k_23_P204736	-3.398624
GT_44k_23_P204745	-4.2183266
GT_44k_23_P204751	-1.2177
GT_44k_23_P204782	-1.3119526
GT_44k_23_P204791	-5.838916
GT_44k_23_P20480	-0.32020664
GT_44k_23_P204801	-3.4125953
GT_44k_23_P204810	1.3388586
GT_44k_23_P204828	-2.1914368
GT_44k_23_P204836	-5.0955353
GT_44k_23_P20484	-1.8645992
GT_44k_23_P204847	7.154722
GT_44k_23_P204850	4.5190477
GT_44k_23_P204879	-0.24989796
GT_44k_23_P204885	0.43933868
GT_44k_23_P204891	-2.7169447
GT_44k_23_P204913	-8.071036
GT_44k_23_P204929	2.8830137
GT_44k_23_P204937	4.173086
GT_44k_23_P20494	6.069579
GT_44k_23_P204941	3.4189835
GT_44k_23_P204947	4.511036
GT_44k_23_P204958	1.4080648
GT_44k_23_P204967	-0.20696163
GT_44k_23_P204979	-8.285417
GT_44k_23_P204980	1.8385935
GT_44k_23_P204998	-4.5245805
GT_44k_23_P205007	0.44575787
GT_44k_23_P20502	2.6179934
GT_44k_23_P205027	-0.92712975
GT_44k_23_P205031	3.4344177
GT_44k_23_P205046	0.6617031
GT_44k_23_P205057	-1.6589956
GT_44k_23_P205069	-1.4369307
GT_44k_23_P205074	-4.42987
GT_44k_23_P205098	-0.66410446
GT_44k_23_P205101	1.5425177
GT_44k_23_P205159	-1.5354261
GT_44k_23_P205164	-3.6172347
GT_44k_23_P205177	-5.359731
GT_44k_23_P205188	3.4238338
GT_44k_23_P205194	-7.1092443
GT_44k_23_P2052	-7.427771
GT_44k_23_P205200	0.005913734
GT_44k_23_P205216	-1.8642478
GT_44k_23_P205228	-2.1280127
GT_44k_23_P205236	3.0628376
GT_44k_23_P205247	-6.564505
GT_44k_23_P205255	-3.1195865
GT_44k_23_P205265	3.5953665
GT_44k_23_P205273	-3.7142334
GT_44k_23_P205281	3.2161455
GT_44k_23_P205293	-4.7433715
GT_44k_23_P205296	-3.9994812
GT_44k_23_P20532	-4.173895
GT_44k_23_P205336	1.494873
GT_44k_23_P205348	-8.2667465
GT_44k_23_P205355	-5.4878182
GT_44k_23_P205367	-7.000593
GT_44k_23_P205370	-0.9842062
GT_44k_23_P205389	-1.3888712
GT_44k_23_P205393	1.276061
GT_44k_23_P205408	-8.334463
GT_44k_23_P205419	-1.3780785
GT_44k_23_P205428	-8.2796
GT_44k_23_P205435	-3.0081644
GT_44k_23_P20544	-8.062809
GT_44k_23_P205449	-1.3522062
GT_44k_23_P205489	-1.9263754
GT_44k_23_P205499	3.6134033
GT_44k_23_P205519	-1.2966757
GT_44k_23_P205529	0.8060188
GT_44k_23_P205531	-1.741991
GT_44k_23_P205549	3.9285355
GT_44k_23_P205553	-6.3159113
GT_44k_23_P205567	0.2687111
GT_44k_23_P205575	-2.3708744
GT_44k_23_P20558	-0.50465393
GT_44k_23_P205584	-2.014102
GT_44k_23_P205607	0.96725845
GT_44k_23_P205611	-0.28978348
GT_44k_23_P205623	-2.5234127
GT_44k_23_P205632	-8.334094
GT_44k_23_P205637	-7.954955
GT_44k_23_P205646	0.2481699
GT_44k_23_P205659	-5.4933205
GT_44k_23_P20566	2.276104
GT_44k_23_P205666	-6.483102
GT_44k_23_P205686	2.1904068
GT_44k_23_P205697	2.4040794
GT_44k_23_P205713	-4.999388
GT_44k_23_P205724	-2.106711
GT_44k_23_P205738	-4.3099427
GT_44k_23_P205746	-0.22512817
GT_44k_23_P205768	2.8649492
GT_44k_23_P205778	-1.4591208
GT_44k_23_P20578	-6.389909
GT_44k_23_P205789	1.5475512
GT_44k_23_P205801	-2.1899085
GT_44k_23_P205808	0.7285967
GT_44k_23_P205818	-1.374361
GT_44k_23_P205828	-5.869662
GT_44k_23_P205830	3.0172977
GT_44k_23_P205841	0.69747543
GT_44k_23_P205855	-0.037695885
GT_44k_23_P205867	-5.6537805
GT_44k_23_P205875	-1.9835577
GT_44k_23_P205885	-4.390731
GT_44k_23_P205894	-4.4085593
GT_44k_23_P205900	-5.725751
GT_44k_23_P205910	-0.32253933
GT_44k_23_P205913	-2.1664186
GT_44k_23_P205929	2.6462383
GT_44k_23_P205944	-0.77727985
GT_44k_23_P205959	-8.346401
GT_44k_23_P205986	-8.200872
GT_44k_23_P205997	2.7317095
GT_44k_23_P206018	0.9920025
GT_44k_23_P206022	-2.5864663
GT_44k_23_P206041	2.3299398
GT_44k_23_P206059	4.346719
GT_44k_23_P20606	1.076621
GT_44k_23_P206068	-8.372974
GT_44k_23_P206077	-1.8110685
GT_44k_23_P206084	0.17060375
GT_44k_23_P206092	3.2077837
GT_44k_23_P206103	2.7627144
GT_44k_23_P206107	-0.6521044
GT_44k_23_P206110	1.7857113
GT_44k_23_P206113	-7.1599836
GT_44k_23_P206120	-2.4387407
GT_44k_23_P206140	3.0803185
GT_44k_23_P20615	3.2353983
GT_44k_23_P206169	-4.0490837
GT_44k_23_P206177	-1.0185118
GT_44k_23_P206212	-6.169467
GT_44k_23_P20622	-1.3553057
GT_44k_23_P206228	1.998333
GT_44k_23_P206237	0.90366364
GT_44k_23_P206272	-3.8053498
GT_44k_23_P206280	-2.964013
GT_44k_23_P206284	-4.6223235
GT_44k_23_P206290	-1.7957964
GT_44k_23_P206293	-7.516346
GT_44k_23_P206301	-4.764918
GT_44k_23_P206310	0.2752533
GT_44k_23_P206324	-2.8913617
